📡关于软件 👉,#genre#
[江苏]宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd
[江苏]张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
[江苏]武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
[江苏]常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
[江苏]睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
[江苏]张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
[江苏]武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
[江苏]淮阴影院频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8?zjiangsd
[江苏]靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
[江苏]靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
[江苏]姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd
[江苏]镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8





📡山东频道,#genre#
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
山东综艺,http://livealone.iqilu.com/iqilu/zypdhjOF03kn.flv
山东文旅,http://livealone.iqilu.com/iqilu/yspdhjOF03kn.flv
山东生活,http://livealone.iqilu.com/iqilu/shpdhjOF03kn.flv
山东农科,http://livealone.iqilu.com/iqilu/nkpdhjOF03kn.flv
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8#http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd#http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8#http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd#http://live.hznet.tv:1935/live/live3/500k/tzwj_video.m3u8
山东高唐,http://alivealone.litenews.cn/43/9ad0cb58aba24fbfb58db8779febd0d1.flv#http://alivealone.litenews.cn/43/b3859631ad774ae8b6ad0c88dfa9154f.flv#http://blivealone.litenews.cn/b95/f7669543b5fb4497a9d9b2a0b65c0d50.flv
高密农科,http://alivealone.litenews.cn/71/202304_1651887494448484352.flv
高密综合,http://alivealone.litenews.cn/71/202304_1651887494549147648.flv
高青影视,http://alivealone.litenews.cn/61/56d09086fb25449cb4eefb24f5042937.flv
高青综合,http://alivealone.litenews.cn/61/b6a7086cc9e847b3af6a32367d9e6f16.flv
山东东平,http://alivealone.litenews.cn/187/8fccf62feb3c44c0aafbd751e656157b.flv
山东东阿,http://blivealone.litenews.cn/b95/e9d4c1a139b0476f87562509d2ef7c12.flv
山东临述,http://alivealone.litenews.cn/167/ccb6d0904c4545c796a46d0b8ab8f974.flv#http://alivealone.litenews.cn/167/fb91283de3bb4a85adfa892ab1e81651.flv
山东五莲,http://alivealone.litenews.cn/299/4ca3fa99444649faaea2a3c4f54510e0.flv#http://alivealone.litenews.cn/299/88621c064ade45db9478010b15eed2ad.flv
山东任城,http://alivealone.litenews.cn/73/496121efe22945dea02ab6c28519359a.flv#http://alivealone.litenews.cn/73/8335c86a46884e4295d741d4d98fc315.flv
山东冠县,http://alivealone.litenews.cn/79/c1e45c084a224c8fac75bb7ae8ff4d97.flv
商河影视,http://alivealone.litenews.cn/261/18aef04fdb68469da1c11028d80b69c8.flv
商河综合,http://alivealone.litenews.cn/261/66867590127349f3bc7f908199cbbf40.flv
奎文电视,http://alivealone.litenews.cn/127/202304_1651887503323631616.flv
山东宁阳,http://alivealone.litenews.cn/123/1c9fe1197fbc402ebdb9e592269594eb.flv#http://alivealone.litenews.cn/123/bb0535194dad44bc95eb2e53b1711aeb.flv
安丘民生,http://alivealone.litenews.cn/137/404a4729eb544d84a2491dd37137be95.flv
安丘综合,http://alivealone.litenews.cn/137/3442fc7ba2744a4b899f1d4c43b8d01f.flv
定陶1套,http://alivealone.litenews.cn/27/08130f5f60ac4b23a2debdc1e3fe4b9a.flv
定陶2套,http://alivealone.litenews.cn/27/b91d0a6d35514440b4895c07db91d144.flv
峰城综合,http://alivealone.litenews.cn/209/da1cbd21728444569fd638642e034edf.flv
山东嵐山,http://alivealone.litenews.cn/289/547a6d25776f4f76b27d64f945075683.flv
市中综合,http://alivealone.litenews.cn/233/5652101985474d85ac7300b0dcf783e1.flv
山东平阴,http://alivealone.litenews.cn/257/709a2743e0904bd9a3c25a1e7976b089.flv
山东微山,http://blivealone.litenews.cn/b53/8c38a7404fcc41eebbe40b8abc09eae0.flv#http://blivealone.litenews.cn/b53/fc030a672e9a4ee1a076a11622029429.flv
成武综合,http://alivealone.litenews.cn/131/fe5bb10e7b4845a784116b133146698a.flv
招远综合,http://alivealone.litenews.cn/55/cb1dadb15e9141d281823bf62fbadd3c.flv
招远综艺,http://alivealone.litenews.cn/55/d76fb6c7efcd4a609f5746598e93029a.flv
山东文登,http://alivealone.litenews.cn/91/13cc6cb1119e4dc2a4d92969de419459.flv#http://alivealone.litenews.cn/91/6aac1e7e4bb946bc9833ae1cbc13e67e.flv
山东新泰,http://alivealone.litenews.cn/59/047fc0ac5f804bfaaf8a490913d216fc.flv#http://alivealone.litenews.cn/59/ef9a5cf77b4d4c0492eb726f591397ca.flv
无棣综合,http://alivealone.litenews.cn/169/8e3dc9f7edaa481eafcc58702359369f.flv
无棣综艺,http://alivealone.litenews.cn/169/727eebb295c7432985d27449f0b5bafb.flv
昌邑经济生活,http://alivealone.litenews.cn/47/202304_1651887490510032896.flv
曹县综合,http://alivealone.litenews.cn/87/17899f8e9ec8476991285406f464ed29.flv
山东汶上,http://alivealone.litenews.cn/301/8fa2e7efd2fb46079bd305cecc58904d.flv#http://alivealone.litenews.cn/301/b597ff6aa9cb40aba57bb011b13865ad.flv
山东沂水,http://alivealone.litenews.cn/145/3747a14c81ee4cd3a67aa7b9edfd7e02.flv#http://alivealone.litenews.cn/145/e59cec1353f945e5b07662db7e203d2b.flv
沂源综合,http://alivealone.litenews.cn/203/5a80a9bca88d4ee5bc1bb6bfa57cbbc6.flv
山东泰山,http://alivealone.litenews.cn/263/c22bd61a847a4723bfd30ddbbd12a2ae.flv
山东济铁,http://alivealone.litenews.cn/303/8876f9ea0ce6400d9b1e54a129ff1c0c.flv
海阳综合,http://blivealone.litenews.cn/b255/c67ee0d48a584f9f8dab1f5ee174591b.flv
滨城TV,http://alivealone.litenews.cn/249/301df5063a8f46dc8c7bea7984bebfd6.flv
牡丹新闻,http://alivealone.litenews.cn/219/896cf05fadb5486e94f5f323cf03abd2.flv
牡丹综艺,http://alivealone.litenews.cn/219/3c14e65e3308425395661cca82a4abba.flv
山东肥城,http://alivealone.litenews.cn/51/a0a622ce69e5489bac69dacc457bfa7b.flv#http://alivealone.litenews.cn/51/d259f0c070d6433096928576bc83cdd1.flv
山东莒县,http://alivealone.litenews.cn/159/0b1ee3da151a4d188a4e96ccda79b82f.flv#http://alivealone.litenews.cn/159/ded31222dba245348d7ea70b00f56f24.flv
莱山影视,http://blivealone.litenews.cn/b245/bddf865636804b3d943b81a89fdf90de.flv
莱山综合,http://blivealone.litenews.cn/b245/7629b128b344426e85395bf9fb8aeaa6.flv
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
山东蒙阴,http://alivealone.litenews.cn/161/7c3e0abc7a604487ab088e35edb7032b.flv#http://alivealone.litenews.cn/161/c5db65a7d96948d2be14e470e4c829b2.flv
山东费县,http://alivealone.litenews.cn/41/b9db01b3511d48e6921fa442ce543881.flv
山东邹城,http://blivealone.litenews.cn/b181/9e9ff94026554c9682386c91559888f2.flv#http://blivealone.litenews.cn/b181/aa7efd7814e84d48b176f505003ffc40.flv
山东郯城,http://alivealone.litenews.cn/83/ad4b20ff29d74494b60360a158cd75c4.flv#http://alivealone.litenews.cn/83/b583b63e08e54d2dbbb84e6966cbc38d.flv
鄄城综合,http://blivealone.litenews.cn/b141/bdc2125bc05546ce8a02e7b58747a518.flv
鄄城综艺,http://blivealone.litenews.cn/b141/e5806b27ce0843ed8e9709cfd684fa7c.flv
鄆城新闻,http://alivealone.litenews.cn/135/a259f9de3bcf42508693588016f372bc.flv
山东长清,http://alivealone.litenews.cn/171/16236930b5ef4329a8a1d47037ee56b6.flv#http://alivealone.litenews.cn/171/b6df53d1f77f4e068055b4eac603bdcb.flv
青岛李沧,http://alivealone.litenews.cn/173/bc8dac70dcc54987a3abd07313420e4b.flv
山东鱼台,http://alivealone.litenews.cn/63/513ae5b367f24751a14e36db65237035.flv
黄岛综合,http://alivealone.litenews.cn/227/679fcc2c9e6040e9bf2e9b8f0b5d6e91.flv
BSTV新闻,http://alivealone.litenews.cn/17/4fd1c42305974bb2a98047a2bfef1d16.flv
BSTV图文,http://alivealone.litenews.cn/17/7ea8010d70524912b41c92aaa5318ea9.flv



📡四川频道,#genre#
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8
仁寿,https://play.scrstv.com:443/TV/xwzh.m3u8?auth_key=1701335002-0-0-3f433e2a59b5dcff4ed6e1328e60d981
江油,http://dcpull.sctvcloud.com:80/live/56ce76ab01881000f9f7f6c700000000/playlist.m3u8
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd
自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8#http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd#https://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd#http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd#http://60.255.120.30:89/live2/live2.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd#http://live.wanyuannews.com/wytv/hd/live.m3u8#http://live.wanyuannews.com:80/wytv/hd/live.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8#http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd#http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8#http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd#http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8#http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd#http://channellive.leshantv.net/live/ch1.flv
乐山公共频道,http://channellive.leshantv.net/live/ch2.flv
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
凉山彝语频道,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8
自贡综合频道,http://110.189.153.160:1001/zhpd.flv
自贡公共频道,http://110.189.153.160:1002/ggpd.flv
攀枝花公共频道,http://zb.pzhgd.com:9095/live/ggpd.m3u8
眉山综合频道,http://live1.scmstv.cn/gqpd/sd/live.m3u8
眉山公共频道,http://live2.scmstv.cn/ggpd/sd/live.m3u8
甘孜综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
珙县综合频道,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd#http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd#http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
小金综合频道,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8#http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
富顺综合频道,http://pili-live-rtmp.145.i2863.com/i2863-145/live_145_906964.m3u8#http://pili-live-hls.145.i2863.com:80/i2863-145/live_145_906964.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8#http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv#http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8
青神综合频道,http://lmt.scqstv.com:80/live1/live1.m3u8
乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8#http://rmlive.lzxrmtzx.com:80/live1/live1.m3u8
会东综合频道,http://live.schdxww.com:90/live/xwzh.m3u8#http://112.45.133.129:90/live/xwzh.m3u8
德格综合频道,http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd#http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
汉源综合频道,http://live.hyxrmt.com:85/live/xwpd.m3u8
纳溪新闻频道,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8#https://bl.ainaxi.cn:443/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8?zsicd#http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8?zsicd#http://file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8#http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
自贡公共,http://110.189.153.160:1002/ggpd.flv?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8?zsicd
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd#http://live.sfrmt.com:85/live/zhpd.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://rmlive.lzxrmtzx.com/live1/live1.m3u8
会东综合,http://112.45.133.129:90/live/xwzh.m3u8?zsicd#http://live.schdxww.com:90/live/xwzh.m3u8?zsicd
纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8?zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8?zsicd
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
资阳综合频道,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
雁江电视,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8
金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8
郫都新闻综合,http://vod.pdrmtzx.com:80/pd/live.m3u8
长宁综合频道,http://cnpull.sccnfb.com:80/live/123456.m3u8
宣汉新闻综合,http://livexuanhan.chinamcache.com:80/live/push1.m3u8
广汉新闻综合,http://dcpull.sctvcloud.com:80/live/4b9b15a7018810009b17c11300000000/playlist.m3u8
罗江新闻综合,http://pull.luojiangrongmei.com/ljds/ljtv.m3u8
仪陇综合频道,https://p8.vzan.com/slowlive/359346337558319596/live.m3u8
荣县综合频道,http://play.rongxianwang.net:80/yuedurongxian/rongxiantv.m3u8?auth_key=1687677442-0-0-1e9957b6ca5d6fc08b5d46dc600ca4fd
朝天新闻综合,https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
苍溪综合频道,http://livecx.cxxrmt.com:80/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4
剑阁新闻综合,https://tvfile.scjgtv.cn:443/nmip-media/channellive/channel104126/playlist.m3u8
青川新闻综合,http://qcfile.qcrmt.com:80/nmip-media/channellive/channel100933/playlist.m3u8
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
昭化综合频道,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
丹棱综合频道,http://dcpull.sctvcloud.com:80/live/51f08e62018810000b2562ab00000000/playlist.m3u8
洪雅综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
彭山综合频道,http://m3u8tv.psrm.net:80/nmip-media/channellive/channel100740/playlist.m3u8
甘洛综合频道,http://dcpull.sctvcloud.com:80/live/4ba0f5ec018810005fe8143900000000/playlist.m3u8
冕宁新闻频道,http://dcpull.sctvcloud.com:80/live/4ba9636d0188100015bb609900000000/playlist.m3u8
普格综合频道,http://175.153.116.219:8086/0.m3u8
西昌综合频道,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
宝兴综合频道,http://drs.tv.yatv.tv:8080/channellive/baoxingxian.flv
名山综合频道,http://drs.tv.yatv.tv:8080/channellive/mingshan.flv
石棉综合频道,http://drs.tv.yatv.tv:8080/channellive/shimian.flv
荥经综合频道,http://drs.tv.yatv.tv:8080/channellive/yingjing.flv
平昌新闻综合,http://dcpull.sctvcloud.com:80/live/56bd348f018810004a8741e000000000/playlist.m3u8
峨边电视台,rtmp://tv.ebrm.lsrm.org.cn/channellive/ch1
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1
井研新闻综合,http://tvfile.jyrmt.cn:80/nmip-media/channellive/channel104452/playlist.m3u8
沐川综合频道,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
犍为新闻综合,http://r8.vzan.com:80/v/slowlive_230559508552681163.m3u8
沙湾综合频道,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
峨眉山综合频道,https://embl.emsyd.jrem.cn:443/aaa/003.m3u8?auth_key=1669861584-0-0-f96c19f553b976f1f9800423b10baa5b
五通桥综合频道,https://play.wtqrm.com:443/qtwz/wtqzb.m3u8?auth_key=1663323505-0-0-01843919c015a267038d6e00fd1e1519
大英新闻综合,http://zb.dysm99.com:80/live/26690_417cfae3026a11ee89e7b8599faecf3c.m3u8
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
北川电视一套,http://dcpull.sctvcloud.com:80/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
盐亭综合频道,http://dcpull.sctvcloud.com:80/live/574a1afd018810007cdf2ae200000000/playlist.m3u8
四川乡村,http://api2.52tb.xyz/info?id=606&token=20230405tndmhg
四川影视,http://api2.52tb.xyz/info?id=601&token=20230405tndmhg
文化旅游,http://api2.52tb.xyz/info?id=603&token=20230405tndmhg
四川新闻,http://api2.52tb.xyz/info?id=602&token=20230405tndmhg
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
四川康定,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8#http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州综合,http://lztv.gy315.com:18080/live/lztv.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
